Function,Initialization,Mutation,OptValue
Schwefel-30d,random,StandardABC,237.08450626085323
Schwefel-30d,random,StandardABC,355.3489873077997
Schwefel-30d,random,StandardABC,241.87214108441003
Schwefel-30d,random,StandardABC,465.17736545799744
Schwefel-30d,random,StandardABC,118.44116936035243
Schwefel-30d,random,StandardABC,355.5860276281037
Schwefel-30d,random,StandardABC,532.7333496546125
Schwefel-30d,random,StandardABC,475.1732658072742
Schwefel-30d,random,StandardABC,3.7773213029377075
Schwefel-30d,random,StandardABC,236.87976070845252
Schwefel-30d,random,StandardABC,236.9073378838275
Schwefel-30d,random,StandardABC,237.0462785748441
Schwefel-30d,random,StandardABC,356.3764709296738
Schwefel-30d,random,StandardABC,236.87992661134558
Schwefel-30d,cahotic,StandardABC,118.55687088954801
Schwefel-30d,cahotic,StandardABC,2.428043534191602
Schwefel-30d,cahotic,StandardABC,118.43871719937852
Schwefel-30d,cahotic,StandardABC,118.43891665759656
Schwefel-30d,cahotic,StandardABC,0.056499403559428174
Schwefel-30d,cahotic,StandardABC,207.88396382443898
Schwefel-30d,cahotic,StandardABC,12.709345906665476
Schwefel-30d,cahotic,StandardABC,355.3155284869099
Schwefel-30d,cahotic,StandardABC,0.34536280956126575
Schwefel-30d,cahotic,StandardABC,63.083840848481486
Schwefel-30d,cahotic,StandardABC,183.4575643176977
Schwefel-30d,cahotic,StandardABC,118.50603125791349
Schwefel-30d,cahotic,StandardABC,236.88173920405825
Schwefel-30d,cahotic,StandardABC,0.10949408113083337
Schwefel-30d,cahotic,StandardABC,28.774326284081326
Schwefel-30d,random,ModifiedABC,7668.884737384198
Schwefel-30d,random,ModifiedABC,8005.478344556238
Schwefel-30d,random,ModifiedABC,7358.4433943721415
Schwefel-30d,random,ModifiedABC,7554.287059207078
Schwefel-30d,random,ModifiedABC,7916.660048310667
Schwefel-30d,random,ModifiedABC,7744.75802014931
Schwefel-30d,random,ModifiedABC,7773.426903888962
Schwefel-30d,random,ModifiedABC,7908.289537074852
Schwefel-30d,random,ModifiedABC,7385.4863211885695
Schwefel-30d,random,ModifiedABC,7314.999262445778
Schwefel-30d,random,ModifiedABC,7204.650512486742
Schwefel-30d,random,ModifiedABC,7703.837768587729
Schwefel-30d,random,ModifiedABC,7732.834225011804
Schwefel-30d,random,ModifiedABC,7676.285750359546
Schwefel-30d,random,ModifiedABC,7167.118706401543
Schwefel-30d,cahotic,ModifiedABC,8462.176893982902
Schwefel-30d,cahotic,ModifiedABC,8318.127849098328
Schwefel-30d,cahotic,ModifiedABC,8199.932520674982
Schwefel-30d,cahotic,ModifiedABC,8525.785857276052
Schwefel-30d,cahotic,ModifiedABC,8495.700202667398
Schwefel-30d,cahotic,ModifiedABC,7079.045475288226
Schwefel-30d,cahotic,ModifiedABC,8335.794123910591
Schwefel-30d,cahotic,ModifiedABC,8315.978558557483
Schwefel-30d,cahotic,ModifiedABC,8995.359809474105
Schwefel-30d,cahotic,ModifiedABC,8062.044140563583
Schwefel-30d,cahotic,ModifiedABC,8319.008960272735
Schwefel-30d,cahotic,ModifiedABC,8440.627904108285
Schwefel-30d,cahotic,ModifiedABC,8083.738321933724
Schwefel-30d,cahotic,ModifiedABC,7949.669522599936
Schwefel-30d,cahotic,ModifiedABC,8242.386347278072
Schwefel-30d,random,ABC/best/1,118.43877983819584
Schwefel-30d,random,ABC/best/1,0.00038187711288628634
Schwefel-30d,random,ABC/best/1,0.0003818302084255265
Schwefel-30d,random,ABC/best/1,0.00038184510958672035
Schwefel-30d,random,ABC/best/1,0.00038183054130058736
Schwefel-30d,random,ABC/best/1,0.0003818847981165163
Schwefel-30d,random,ABC/best/1,118.43872073892999
Schwefel-30d,random,ABC/best/1,0.0003818404729827307
Schwefel-30d,random,ABC/best/1,118.43928802384107
Schwefel-30d,random,ABC/best/1,0.0003818672048510052
Schwefel-30d,random,ABC/best/1,0.0003818275836238172
Schwefel-30d,random,ABC/best/1,0.0003818623663391918
Schwefel-30d,random,ABC/best/1,0.00038184974619071
Schwefel-30d,random,ABC/best/1,0.00038187907011888456
Schwefel-30d,random,ABC/best/1,118.43889788598062
Schwefel-30d,cahotic,ABC/best/1,0.0003818945260718465
Schwefel-30d,cahotic,ABC/best/1,0.00038187997961358633
Schwefel-30d,cahotic,ABC/best/1,0.0003819023386313347
Schwefel-30d,cahotic,ABC/best/1,0.00038184376171557233
Schwefel-30d,cahotic,ABC/best/1,0.0003818481491180137
Schwefel-30d,cahotic,ABC/best/1,0.00038183170727279503
Schwefel-30d,cahotic,ABC/best/1,0.000381840307454695
Schwefel-30d,cahotic,ABC/best/1,0.0003818654495262308
Schwefel-30d,cahotic,ABC/best/1,0.0003818325731117511
Schwefel-30d,cahotic,ABC/best/1,0.0003818306595348986
Schwefel-30d,cahotic,ABC/best/1,0.00038182782918738667
Schwefel-30d,cahotic,ABC/best/1,0.0003818875684373779
Schwefel-30d,cahotic,ABC/best/1,0.0003818892419076292
Schwefel-30d,cahotic,ABC/best/1,0.0003818484619841911
Schwefel-30d,cahotic,ABC/best/1,0.00038192845931916963
Schwefel-30d,random,ABC/best/2,0.0003818588229478337
Schwefel-30d,random,ABC/best/2,0.0003819541052507702
Schwefel-30d,random,ABC/best/2,0.00038187558129720856
Schwefel-30d,random,ABC/best/2,0.00038189215956663247
Schwefel-30d,random,ABC/best/2,0.0003818270160991233
Schwefel-30d,random,ABC/best/2,0.00038182760363270063
Schwefel-30d,random,ABC/best/2,118.43876792763331
Schwefel-30d,random,ABC/best/2,0.00038184896584425587
Schwefel-30d,random,ABC/best/2,0.00038187245263543446
Schwefel-30d,random,ABC/best/2,0.00038209375452424865
Schwefel-30d,random,ABC/best/2,0.0003818836539721815
Schwefel-30d,random,ABC/best/2,0.0003818399982264964
Schwefel-30d,random,ABC/best/2,0.00038191861676750705
Schwefel-30d,random,ABC/best/2,0.0003819084449787624
Schwefel-30d,random,ABC/best/2,0.0003821057180175558
Schwefel-30d,cahotic,ABC/best/2,0.00038184388540685177
Schwefel-30d,cahotic,ABC/best/2,0.0003819360317720566
Schwefel-30d,cahotic,ABC/best/2,0.00038184699405974243
Schwefel-30d,cahotic,ABC/best/2,0.0003818528257397702
Schwefel-30d,cahotic,ABC/best/2,0.0003818393943220144
Schwefel-30d,cahotic,ABC/best/2,0.00038187091922736727
Schwefel-30d,cahotic,ABC/best/2,0.00038203476651688106
Schwefel-30d,cahotic,ABC/best/2,0.0003818912900896976
Schwefel-30d,cahotic,ABC/best/2,0.00038186425263120327
Schwefel-30d,cahotic,ABC/best/2,0.00038209420381463133
Schwefel-30d,cahotic,ABC/best/2,0.00038187926293176133
Schwefel-30d,cahotic,ABC/best/2,0.0003818963250523666
Schwefel-30d,cahotic,ABC/best/2,0.0003819198882411001
Schwefel-30d,cahotic,ABC/best/2,0.00038184500772331376
Schwefel-30d,cahotic,ABC/best/2,0.000381926905902219
Sumsquares-30d,random,StandardABC,2.9460161950142823e-11
Sumsquares-30d,random,StandardABC,7.0991772777522675e-12
Sumsquares-30d,random,StandardABC,1.4098500200069555e-11
Sumsquares-30d,random,StandardABC,3.9181237971528e-11
Sumsquares-30d,random,StandardABC,2.2799782848797522e-11
Sumsquares-30d,random,StandardABC,7.061459062427299e-11
Sumsquares-30d,random,StandardABC,3.396665939406864e-11
Sumsquares-30d,random,StandardABC,3.716714856246565e-11
Sumsquares-30d,random,StandardABC,2.6097506793798896e-11
Sumsquares-30d,random,StandardABC,2.5492180025136085e-11
Sumsquares-30d,random,StandardABC,1.7775862363090056e-11
Sumsquares-30d,random,StandardABC,2.509353289862564e-11
Sumsquares-30d,random,StandardABC,3.923195446587048e-11
Sumsquares-30d,random,StandardABC,1.2044982824854446e-11
Sumsquares-30d,random,StandardABC,4.861480154929596e-11
Sumsquares-30d,cahotic,StandardABC,2.251753829913101e-11
Sumsquares-30d,cahotic,StandardABC,4.478679178488551e-11
Sumsquares-30d,cahotic,StandardABC,4.315534926430083e-11
Sumsquares-30d,cahotic,StandardABC,4.48963447072592e-11
Sumsquares-30d,cahotic,StandardABC,3.1570293252058956e-11
Sumsquares-30d,cahotic,StandardABC,2.7175407464259327e-11
Sumsquares-30d,cahotic,StandardABC,6.4880228730633805e-12
Sumsquares-30d,cahotic,StandardABC,2.0366959859421068e-11
Sumsquares-30d,cahotic,StandardABC,1.0741750402457481e-11
Sumsquares-30d,cahotic,StandardABC,3.740004759157353e-11
Sumsquares-30d,cahotic,StandardABC,7.956954813824253e-11
Sumsquares-30d,cahotic,StandardABC,4.923489264374203e-11
Sumsquares-30d,cahotic,StandardABC,4.577321768129811e-11
Sumsquares-30d,cahotic,StandardABC,1.7739600381088234e-10
Sumsquares-30d,cahotic,StandardABC,2.5694307472397396e-11
Sumsquares-30d,random,ModifiedABC,7.043705768086212e-17
Sumsquares-30d,random,ModifiedABC,1.0572585176762043e-16
Sumsquares-30d,random,ModifiedABC,9.650813279769035e-17
Sumsquares-30d,random,ModifiedABC,1.8490574006646794e-17
Sumsquares-30d,random,ModifiedABC,8.869591830890076e-17
Sumsquares-30d,random,ModifiedABC,8.150622265424383e-17
Sumsquares-30d,random,ModifiedABC,9.110191764450893e-17
Sumsquares-30d,random,ModifiedABC,1.0744982300102487e-16
Sumsquares-30d,random,ModifiedABC,1.0928236309557823e-16
Sumsquares-30d,random,ModifiedABC,1.0471256438868775e-16
Sumsquares-30d,random,ModifiedABC,9.755338488690232e-17
Sumsquares-30d,random,ModifiedABC,9.229766691775835e-17
Sumsquares-30d,random,ModifiedABC,1.0066396404841651e-16
Sumsquares-30d,random,ModifiedABC,1.0055448674529117e-16
Sumsquares-30d,random,ModifiedABC,1.0152338828378015e-16
Sumsquares-30d,cahotic,ModifiedABC,1.0680760726658049e-16
Sumsquares-30d,cahotic,ModifiedABC,8.90034065278956e-17
Sumsquares-30d,cahotic,ModifiedABC,8.022603242218458e-17
Sumsquares-30d,cahotic,ModifiedABC,8.202690110190792e-17
Sumsquares-30d,cahotic,ModifiedABC,8.96332896386502e-17
Sumsquares-30d,cahotic,ModifiedABC,9.830744702165205e-17
Sumsquares-30d,cahotic,ModifiedABC,8.922548203028485e-17
Sumsquares-30d,cahotic,ModifiedABC,7.979587284671218e-17
Sumsquares-30d,cahotic,ModifiedABC,9.41059801771719e-17
Sumsquares-30d,cahotic,ModifiedABC,7.927584869323305e-17
Sumsquares-30d,cahotic,ModifiedABC,6.495157159782587e-17
Sumsquares-30d,cahotic,ModifiedABC,9.5520648781488e-17
Sumsquares-30d,cahotic,ModifiedABC,6.026389740870176e-17
Sumsquares-30d,cahotic,ModifiedABC,1.0741963094041936e-16
Sumsquares-30d,cahotic,ModifiedABC,9.697887879731434e-17
Sumsquares-30d,random,ABC/best/1,1.3210218341521878e-07
Sumsquares-30d,random,ABC/best/1,1.2184845995856783e-08
Sumsquares-30d,random,ABC/best/1,2.220707694756225e-09
Sumsquares-30d,random,ABC/best/1,1.527981224987217e-08
Sumsquares-30d,random,ABC/best/1,1.9047084080463473e-08
Sumsquares-30d,random,ABC/best/1,3.032514242803867e-08
Sumsquares-30d,random,ABC/best/1,1.645254518183361e-07
Sumsquares-30d,random,ABC/best/1,4.134951286020715e-09
Sumsquares-30d,random,ABC/best/1,4.1938122775026895e-08
Sumsquares-30d,random,ABC/best/1,3.070296138667302e-08
Sumsquares-30d,random,ABC/best/1,1.889501493341587e-09
Sumsquares-30d,random,ABC/best/1,1.1938100984441615e-07
Sumsquares-30d,random,ABC/best/1,1.310748848660103e-08
Sumsquares-30d,random,ABC/best/1,4.074010645169899e-08
Sumsquares-30d,random,ABC/best/1,2.793419827717957e-08
Sumsquares-30d,cahotic,ABC/best/1,1.3719949259654905e-07
Sumsquares-30d,cahotic,ABC/best/1,1.6926419825151564e-09
Sumsquares-30d,cahotic,ABC/best/1,4.2843200651622e-09
Sumsquares-30d,cahotic,ABC/best/1,1.928865712236452e-08
Sumsquares-30d,cahotic,ABC/best/1,2.745863419921437e-09
Sumsquares-30d,cahotic,ABC/best/1,2.8256892199541116e-09
Sumsquares-30d,cahotic,ABC/best/1,3.5231069984605774e-08
Sumsquares-30d,cahotic,ABC/best/1,1.0921928168101493e-09
Sumsquares-30d,cahotic,ABC/best/1,2.4651452290084742e-08
Sumsquares-30d,cahotic,ABC/best/1,4.573890504737689e-08
Sumsquares-30d,cahotic,ABC/best/1,4.122388836516371e-08
Sumsquares-30d,cahotic,ABC/best/1,1.574801662789466e-08
Sumsquares-30d,cahotic,ABC/best/1,7.308953009417924e-08
Sumsquares-30d,cahotic,ABC/best/1,2.7508410721124294e-08
Sumsquares-30d,cahotic,ABC/best/1,9.211514859353893e-08
Sumsquares-30d,random,ABC/best/2,1.81336524392995e-07
Sumsquares-30d,random,ABC/best/2,2.5083932379678697e-07
Sumsquares-30d,random,ABC/best/2,1.4560978610597602e-08
Sumsquares-30d,random,ABC/best/2,5.392067085712236e-08
Sumsquares-30d,random,ABC/best/2,1.1700204841968441e-07
Sumsquares-30d,random,ABC/best/2,5.272419539626144e-08
Sumsquares-30d,random,ABC/best/2,7.977544930953509e-08
Sumsquares-30d,random,ABC/best/2,1.795194416788384e-07
Sumsquares-30d,random,ABC/best/2,2.9496123880343505e-08
Sumsquares-30d,random,ABC/best/2,5.924541033299157e-08
Sumsquares-30d,random,ABC/best/2,5.67733342636942e-08
Sumsquares-30d,random,ABC/best/2,3.2547208891323036e-08
Sumsquares-30d,random,ABC/best/2,5.753670748860976e-08
Sumsquares-30d,random,ABC/best/2,1.5141069196908512e-07
Sumsquares-30d,random,ABC/best/2,1.685387589033127e-08
Sumsquares-30d,cahotic,ABC/best/2,5.3357355321465365e-08
Sumsquares-30d,cahotic,ABC/best/2,3.031185869761971e-08
Sumsquares-30d,cahotic,ABC/best/2,1.655570749921598e-07
Sumsquares-30d,cahotic,ABC/best/2,1.2805150272523584e-07
Sumsquares-30d,cahotic,ABC/best/2,2.1797488882489667e-08
Sumsquares-30d,cahotic,ABC/best/2,8.378277720282486e-08
Sumsquares-30d,cahotic,ABC/best/2,1.8857842866464518e-07
Sumsquares-30d,cahotic,ABC/best/2,3.771026887419117e-08
Sumsquares-30d,cahotic,ABC/best/2,2.0025610835867705e-08
Sumsquares-30d,cahotic,ABC/best/2,1.457339058261811e-08
Sumsquares-30d,cahotic,ABC/best/2,6.411271178902209e-08
Sumsquares-30d,cahotic,ABC/best/2,5.079286381656859e-08
Sumsquares-30d,cahotic,ABC/best/2,2.39473917712499e-07
Sumsquares-30d,cahotic,ABC/best/2,7.920407172890243e-08
Sumsquares-30d,cahotic,ABC/best/2,4.3938698197946865e-08
