Function,Initialization,Mutation,OptValue
Rosenbrock-10d,random,StandardABC,0.016587698004016854
Rosenbrock-10d,random,StandardABC,0.06121085831365236
Rosenbrock-10d,random,StandardABC,0.0028769842271509478
Rosenbrock-10d,random,StandardABC,0.00201198295563387
Rosenbrock-10d,random,StandardABC,0.0018514486904150915
Rosenbrock-10d,random,StandardABC,0.001980644436726307
Rosenbrock-10d,random,StandardABC,0.0025745684991502664
Rosenbrock-10d,random,StandardABC,0.010841664226736783
Rosenbrock-10d,random,StandardABC,0.044940826234753505
Rosenbrock-10d,random,StandardABC,0.057690152668580116
Rosenbrock-10d,random,StandardABC,0.03216928241161933
Rosenbrock-10d,random,StandardABC,0.03176348524955418
Rosenbrock-10d,cahotic,StandardABC,0.00044328989586492107
Rosenbrock-10d,cahotic,StandardABC,0.0019219417772483463
Rosenbrock-10d,cahotic,StandardABC,0.0016325233654502628
Rosenbrock-10d,cahotic,StandardABC,0.0017778522214275552
Rosenbrock-10d,cahotic,StandardABC,0.005034355504958139
Rosenbrock-10d,cahotic,StandardABC,0.020212145558936342
Rosenbrock-10d,cahotic,StandardABC,0.003691505890961349
Rosenbrock-10d,cahotic,StandardABC,0.00655565186930778
Rosenbrock-10d,cahotic,StandardABC,0.00844319979668103
Rosenbrock-10d,cahotic,StandardABC,0.0015839496872387029
Rosenbrock-10d,cahotic,StandardABC,0.011022621495357592
Rosenbrock-10d,cahotic,StandardABC,0.0035186312048138767
Rosenbrock-10d,cahotic,StandardABC,0.0036619654558824495
Rosenbrock-10d,cahotic,StandardABC,0.00044160281265236373
Rosenbrock-10d,cahotic,StandardABC,0.0006669332199935548
Rosenbrock-10d,random,ModifiedABC,4.583542788988712
Rosenbrock-10d,random,ModifiedABC,4.696103108193058
Rosenbrock-10d,random,ModifiedABC,4.511055954526175
Rosenbrock-10d,random,ModifiedABC,4.685639791862786
Rosenbrock-10d,random,ModifiedABC,4.53667051606993
Rosenbrock-10d,random,ModifiedABC,4.707666158056936
Rosenbrock-10d,random,ModifiedABC,4.520613645056239
Rosenbrock-10d,random,ModifiedABC,4.519832797107903
Rosenbrock-10d,random,ModifiedABC,4.696084193224431
Rosenbrock-10d,random,ModifiedABC,4.589001329303055
Rosenbrock-10d,random,ModifiedABC,4.696595202618562
Rosenbrock-10d,random,ModifiedABC,2.8417979291308457
Rosenbrock-10d,random,ModifiedABC,4.721169547805255
Rosenbrock-10d,random,ModifiedABC,4.753342263221866
Rosenbrock-10d,random,ModifiedABC,4.566995208660051
Rosenbrock-10d,cahotic,ModifiedABC,4.688919876763755
Rosenbrock-10d,cahotic,ModifiedABC,4.186523901102762
Rosenbrock-10d,cahotic,ModifiedABC,5.164034713853784
Rosenbrock-10d,cahotic,ModifiedABC,3.962508584686299
Rosenbrock-10d,cahotic,ModifiedABC,3.573843015620791
Rosenbrock-10d,cahotic,ModifiedABC,4.282916499907973
Rosenbrock-10d,cahotic,ModifiedABC,3.296690407612733
Rosenbrock-10d,cahotic,ModifiedABC,2.8415690773942828
Rosenbrock-10d,cahotic,ModifiedABC,4.264123610860716
Rosenbrock-10d,cahotic,ModifiedABC,2.868140925807018
Rosenbrock-10d,cahotic,ModifiedABC,1.487035413941207
Rosenbrock-10d,cahotic,ModifiedABC,2.842000021290586
Rosenbrock-10d,cahotic,ModifiedABC,2.575502964902004
Rosenbrock-10d,cahotic,ModifiedABC,3.821193162956166
Rosenbrock-10d,cahotic,ModifiedABC,3.3036107757269226
Rosenbrock-10d,random,ABC/best/1,0.03784008368496673
Rosenbrock-10d,random,ABC/best/1,2.324490267395705
Rosenbrock-10d,random,ABC/best/1,0.44653366282297535
Rosenbrock-10d,random,ABC/best/1,0.11057803423508708
Rosenbrock-10d,random,ABC/best/1,0.00019405669861027763
Rosenbrock-10d,random,ABC/best/1,0.002020064676978691
Rosenbrock-10d,random,ABC/best/1,3.9499988004506132
Rosenbrock-10d,random,ABC/best/1,0.647958486396823
Rosenbrock-10d,random,ABC/best/1,0.23504557794551023
Rosenbrock-10d,random,ABC/best/1,0.7867358626740093
Rosenbrock-10d,random,ABC/best/1,0.6911521617718339
Rosenbrock-10d,random,ABC/best/1,0.12490674316815163
Rosenbrock-10d,random,ABC/best/1,0.19969992682540968
Rosenbrock-10d,random,ABC/best/1,0.0001046223216588775
Rosenbrock-10d,random,ABC/best/1,0.7336891677180922
Rosenbrock-10d,cahotic,ABC/best/1,0.1665169230236969
Rosenbrock-10d,cahotic,ABC/best/1,0.0014409948410064025
Rosenbrock-10d,cahotic,ABC/best/1,2.700596809924054e-05
Rosenbrock-10d,cahotic,ABC/best/1,0.0002820329859997816
Rosenbrock-10d,cahotic,ABC/best/1,1.360835040780164
Rosenbrock-10d,cahotic,ABC/best/1,0.26046021966757577
Rosenbrock-10d,cahotic,ABC/best/1,0.013454320675990214
Rosenbrock-10d,cahotic,ABC/best/1,0.030590992849102216
Rosenbrock-10d,cahotic,ABC/best/1,0.00886233901140694
Rosenbrock-10d,cahotic,ABC/best/1,0.0005735669586337802
Rosenbrock-10d,cahotic,ABC/best/1,0.0017068084458016232
Rosenbrock-10d,cahotic,ABC/best/1,0.0001772443018751948
Rosenbrock-10d,cahotic,ABC/best/1,0.0019748228016025953
Rosenbrock-10d,cahotic,ABC/best/1,0.0010651515447214377
Rosenbrock-10d,cahotic,ABC/best/1,0.0011855471404164722
Rosenbrock-10d,random,ABC/best/2,0.09498960025244839
Rosenbrock-10d,random,ABC/best/2,0.2250853887044421
Rosenbrock-10d,random,ABC/best/2,1.5508067006754216
Rosenbrock-10d,random,ABC/best/2,0.4910157084979633
Rosenbrock-10d,random,ABC/best/2,0.0031283348569846403
Rosenbrock-10d,random,ABC/best/2,0.11818750498787756
Rosenbrock-10d,random,ABC/best/2,0.00533782453183342
Rosenbrock-10d,random,ABC/best/2,0.004461162640145618
Rosenbrock-10d,random,ABC/best/2,0.014614191718928703
Rosenbrock-10d,random,ABC/best/2,0.4075494449071589
Rosenbrock-10d,random,ABC/best/2,0.009210317677875796
Rosenbrock-10d,random,ABC/best/2,0.5339948631182732
Rosenbrock-10d,random,ABC/best/2,0.0020111536124680367
Rosenbrock-10d,random,ABC/best/2,0.3376333626572418
Rosenbrock-10d,random,ABC/best/2,0.001040714269611735
Rosenbrock-10d,cahotic,ABC/best/2,0.001071504318483036
Rosenbrock-10d,cahotic,ABC/best/2,0.0004767362305948253
Rosenbrock-10d,cahotic,ABC/best/2,0.003130301841552342
Rosenbrock-10d,cahotic,ABC/best/2,0.002968299251341121
Rosenbrock-10d,cahotic,ABC/best/2,0.008093419365922361
Rosenbrock-10d,cahotic,ABC/best/2,0.00591876883386685
Rosenbrock-10d,cahotic,ABC/best/2,0.0070531480466896855
Rosenbrock-10d,cahotic,ABC/best/2,0.003928343934267931
Rosenbrock-10d,cahotic,ABC/best/2,0.00034079795222192544
Rosenbrock-10d,cahotic,ABC/best/2,0.005059113021186706
Rosenbrock-10d,cahotic,ABC/best/2,0.04085604300789646
Rosenbrock-10d,cahotic,ABC/best/2,0.010035224459164997
Rosenbrock-10d,cahotic,ABC/best/2,0.00048399012051347627
Rosenbrock-10d,cahotic,ABC/best/2,0.001468221087527226
Rosenbrock-10d,cahotic,ABC/best/2,0.029039837204261724
Rosenbrock-10d,random,DirectedABC,0.0006430144184923717
Rosenbrock-10d,random,DirectedABC,0.017832992558011452
Rosenbrock-10d,random,DirectedABC,0.002632226508496723
Rosenbrock-10d,random,DirectedABC,0.0004114174597435554
Rosenbrock-10d,random,DirectedABC,0.02127189319300997
Rosenbrock-10d,random,DirectedABC,0.014326045554589413
Rosenbrock-10d,random,DirectedABC,0.0005029358794206911
Rosenbrock-10d,random,DirectedABC,0.0022843212481149363
Rosenbrock-10d,random,DirectedABC,0.0051291343345096245
Rosenbrock-10d,random,DirectedABC,0.0023271610112512737
Rosenbrock-10d,random,DirectedABC,0.018148894604881033
Rosenbrock-10d,random,DirectedABC,0.0009599929519958127
Rosenbrock-10d,random,DirectedABC,0.004848618813922425
Rosenbrock-10d,random,DirectedABC,0.0015522863880510886
Rosenbrock-10d,random,DirectedABC,0.0041194123487859145
Rosenbrock-10d,cahotic,DirectedABC,0.003179501020121046
Rosenbrock-10d,cahotic,DirectedABC,0.001083781538679605
Rosenbrock-10d,cahotic,DirectedABC,0.008991066732668524
Rosenbrock-10d,cahotic,DirectedABC,0.0012258439600835755
Rosenbrock-10d,cahotic,DirectedABC,0.005407351703296875
Rosenbrock-10d,cahotic,DirectedABC,0.0012251154720539005
Rosenbrock-10d,cahotic,DirectedABC,0.0007354194319628232
Rosenbrock-10d,cahotic,DirectedABC,0.0013876410130610956
Rosenbrock-10d,cahotic,DirectedABC,0.0010743765785673524
Rosenbrock-10d,cahotic,DirectedABC,0.001356596727172625
Rosenbrock-10d,cahotic,DirectedABC,0.00045636524185840215
Rosenbrock-10d,cahotic,DirectedABC,0.00370228309043996
Rosenbrock-10d,cahotic,DirectedABC,0.0009428353844804196
Rosenbrock-10d,cahotic,DirectedABC,0.00866610241502655
Rosenbrock-10d,cahotic,DirectedABC,0.0005734450661836637
Ackley-10d,random,StandardABC,9.973146752884077e-10
Ackley-10d,random,StandardABC,2.754991346165525e-09
Ackley-10d,random,StandardABC,1.8641488352955093e-10
Ackley-10d,random,StandardABC,7.501204102311476e-10
Ackley-10d,random,StandardABC,7.242850763589104e-10
Ackley-10d,random,StandardABC,2.1335897493202083e-09
Ackley-10d,random,StandardABC,9.978688986223005e-10
Ackley-10d,random,StandardABC,2.8947955144076332e-11
Ackley-10d,random,StandardABC,1.645661384941377e-11
Ackley-10d,random,StandardABC,8.908540571894719e-10
Ackley-10d,random,StandardABC,1.2513101665945214e-11
Ackley-10d,random,StandardABC,6.148046516329941e-10
Ackley-10d,random,StandardABC,1.0543570461152285e-09
Ackley-10d,random,StandardABC,6.289408993609413e-10
Ackley-10d,random,StandardABC,1.2231784474181495e-09
Ackley-10d,cahotic,StandardABC,5.542628578325548e-10
Ackley-10d,cahotic,StandardABC,3.773547252450271e-09
Ackley-10d,cahotic,StandardABC,2.6578739209526248e-12
Ackley-10d,cahotic,StandardABC,4.8889337023183543e-11
Ackley-10d,cahotic,StandardABC,3.26017657314992e-09
Ackley-10d,cahotic,StandardABC,2.7537940816557693e-09
Ackley-10d,cahotic,StandardABC,2.66318966879453e-10
Ackley-10d,cahotic,StandardABC,7.042233463039338e-11
Ackley-10d,cahotic,StandardABC,3.21577875439516e-10
Ackley-10d,cahotic,StandardABC,3.616002164363863e-09
Ackley-10d,cahotic,StandardABC,4.706355305472698e-10
Ackley-10d,cahotic,StandardABC,1.4300778339304543e-09
Ackley-10d,cahotic,StandardABC,2.612989824513079e-10
Ackley-10d,cahotic,StandardABC,2.5115243218465366e-10
Ackley-10d,cahotic,StandardABC,3.550053584433499e-10
Ackley-10d,random,ModifiedABC,1.1330393197006572e-06
Ackley-10d,random,ModifiedABC,1.563576429663982e-06
Ackley-10d,random,ModifiedABC,8.908010156183366e-07
Ackley-10d,random,ModifiedABC,1.1794844927415227e-06
Ackley-10d,random,ModifiedABC,9.586668494598882e-07
Ackley-10d,random,ModifiedABC,9.542362140457783e-07
Ackley-10d,random,ModifiedABC,1.1845058733861435e-06
Ackley-10d,random,ModifiedABC,1.11166948402186e-06
Ackley-10d,random,ModifiedABC,1.0051258922949557e-06
Ackley-10d,random,ModifiedABC,1.3592259482386737e-06
Ackley-10d,random,ModifiedABC,1.402200851874369e-06
Ackley-10d,random,ModifiedABC,1.4976965663215935e-06
Ackley-10d,random,ModifiedABC,1.0735055053778808e-06
Ackley-10d,random,ModifiedABC,8.485553917303434e-07
Ackley-10d,random,ModifiedABC,1.2093299024407145e-06
Ackley-10d,cahotic,ModifiedABC,9.995706382603942e-07
Ackley-10d,cahotic,ModifiedABC,1.073789189565133e-06
Ackley-10d,cahotic,ModifiedABC,9.617203642342531e-07
Ackley-10d,cahotic,ModifiedABC,1.4903479237382555e-06
Ackley-10d,cahotic,ModifiedABC,1.271792474444311e-06
Ackley-10d,cahotic,ModifiedABC,1.03565396658567e-06
Ackley-10d,cahotic,ModifiedABC,1.9038765555201564e-06
Ackley-10d,cahotic,ModifiedABC,5.996399825569654e-07
Ackley-10d,cahotic,ModifiedABC,1.8060174196143919e-06
Ackley-10d,cahotic,ModifiedABC,8.488462133193764e-07
Ackley-10d,cahotic,ModifiedABC,2.000318187089789e-06
Ackley-10d,cahotic,ModifiedABC,1.1755585735961915e-06
Ackley-10d,cahotic,ModifiedABC,1.2260992119372816e-06
Ackley-10d,cahotic,ModifiedABC,1.6544181282718284e-06
Ackley-10d,cahotic,ModifiedABC,1.5360476095516162e-06
Ackley-10d,random,ABC/best/1,1.4971805883945422e-07
Ackley-10d,random,ABC/best/1,1.960569986358962e-07
Ackley-10d,random,ABC/best/1,6.190076762280228e-08
Ackley-10d,random,ABC/best/1,9.763852704125497e-08
Ackley-10d,random,ABC/best/1,1.375843869944049e-07
Ackley-10d,random,ABC/best/1,3.749117181151007e-07
Ackley-10d,random,ABC/best/1,2.8526972117859373e-07
Ackley-10d,random,ABC/best/1,2.362255000498692e-07
Ackley-10d,random,ABC/best/1,1.2274068739159816e-07
Ackley-10d,random,ABC/best/1,1.219422540721382e-07
Ackley-10d,random,ABC/best/1,8.04787778641014e-08
Ackley-10d,random,ABC/best/1,1.535669302832332e-07
Ackley-10d,random,ABC/best/1,1.5690023946746123e-08
Ackley-10d,random,ABC/best/1,1.013906296698508e-07
Ackley-10d,random,ABC/best/1,1.5065277070291927e-07
Ackley-10d,cahotic,ABC/best/1,1.9118666161332953e-07
Ackley-10d,cahotic,ABC/best/1,1.8829765169314783e-07
Ackley-10d,cahotic,ABC/best/1,2.8365183668555005e-07
Ackley-10d,cahotic,ABC/best/1,2.9531730394438682e-08
Ackley-10d,cahotic,ABC/best/1,1.331839958318426e-07
Ackley-10d,cahotic,ABC/best/1,1.5453931911935115e-08
Ackley-10d,cahotic,ABC/best/1,6.014999742731675e-08
Ackley-10d,cahotic,ABC/best/1,4.473711112673584e-07
Ackley-10d,cahotic,ABC/best/1,4.306927405828276e-07
Ackley-10d,cahotic,ABC/best/1,5.393183188928674e-08
Ackley-10d,cahotic,ABC/best/1,1.7862357681863728e-07
Ackley-10d,cahotic,ABC/best/1,1.5001586506357967e-07
Ackley-10d,cahotic,ABC/best/1,2.7811055902660087e-07
Ackley-10d,cahotic,ABC/best/1,3.009713478441256e-07
Ackley-10d,cahotic,ABC/best/1,3.2604157640392373e-07
Ackley-10d,random,ABC/best/2,4.979356060808016e-07
Ackley-10d,random,ABC/best/2,2.415402815536538e-07
Ackley-10d,random,ABC/best/2,5.047868403273981e-07
Ackley-10d,random,ABC/best/2,4.484365487833486e-07
Ackley-10d,random,ABC/best/2,1.6269219971221105e-07
Ackley-10d,random,ABC/best/2,2.947836112987545e-07
Ackley-10d,random,ABC/best/2,3.814487539166578e-07
Ackley-10d,random,ABC/best/2,3.8024692772253843e-07
Ackley-10d,random,ABC/best/2,5.891706078564596e-07
Ackley-10d,random,ABC/best/2,3.2091218615803996e-07
Ackley-10d,random,ABC/best/2,2.8200623747309805e-07
Ackley-10d,random,ABC/best/2,1.8000461965428372e-07
Ackley-10d,random,ABC/best/2,4.936545257017144e-07
Ackley-10d,random,ABC/best/2,3.8524489243130233e-07
Ackley-10d,random,ABC/best/2,1.7281256647905252e-07
Ackley-10d,cahotic,ABC/best/2,7.775225130401964e-08
Ackley-10d,cahotic,ABC/best/2,2.699992696086895e-07
Ackley-10d,cahotic,ABC/best/2,5.145770072267908e-07
Ackley-10d,cahotic,ABC/best/2,4.5494945455359925e-07
Ackley-10d,cahotic,ABC/best/2,3.610897079120434e-07
Ackley-10d,cahotic,ABC/best/2,8.465806944357723e-08
Ackley-10d,cahotic,ABC/best/2,3.5651914531698026e-07
Ackley-10d,cahotic,ABC/best/2,4.57772696638159e-07
Ackley-10d,cahotic,ABC/best/2,2.3732524967456925e-07
Ackley-10d,cahotic,ABC/best/2,3.5977443291201894e-07
Ackley-10d,cahotic,ABC/best/2,1.2447636210666246e-07
Ackley-10d,cahotic,ABC/best/2,4.828969903947211e-07
Ackley-10d,cahotic,ABC/best/2,2.3793933623394992e-07
Ackley-10d,cahotic,ABC/best/2,9.054490104354329e-07
Ackley-10d,cahotic,ABC/best/2,4.2574418701590844e-07
Ackley-10d,random,DirectedABC,3.597122599785507e-14
Ackley-10d,random,DirectedABC,3.084199562408685e-12
Ackley-10d,random,DirectedABC,3.7343461656291765e-12
Ackley-10d,random,DirectedABC,1.4952366900189418e-08
Ackley-10d,random,DirectedABC,1.4654943925052066e-14
Ackley-10d,random,DirectedABC,6.99036384332885e-11
Ackley-10d,random,DirectedABC,1.5486070203962754e-09
Ackley-10d,random,DirectedABC,8.737690571081203e-10
Ackley-10d,random,DirectedABC,1.3368123052970304e-08
Ackley-10d,random,DirectedABC,1.5467596092832991e-09
Ackley-10d,random,DirectedABC,3.952393967665557e-14
Ackley-10d,random,DirectedABC,2.6188518020831e-10
Ackley-10d,random,DirectedABC,1.1977085989656189e-12
Ackley-10d,random,DirectedABC,1.520565895418713e-10
Ackley-10d,random,DirectedABC,4.479311588312385e-09
Ackley-10d,cahotic,DirectedABC,1.5244028261918174e-10
Ackley-10d,cahotic,DirectedABC,2.1760371282653068e-14
Ackley-10d,cahotic,DirectedABC,1.9229062786507711e-13
Ackley-10d,cahotic,DirectedABC,7.549516567451064e-15
Ackley-10d,cahotic,DirectedABC,3.7272407382715755e-12
Ackley-10d,cahotic,DirectedABC,1.0026202090784864e-11
Ackley-10d,cahotic,DirectedABC,2.7790081347234263e-10
Ackley-10d,cahotic,DirectedABC,5.6964499783873634e-09
Ackley-10d,cahotic,DirectedABC,2.9568032466897876e-09
Ackley-10d,cahotic,DirectedABC,9.130163292070392e-11
Ackley-10d,cahotic,DirectedABC,2.969042789402465e-10
Ackley-10d,cahotic,DirectedABC,7.556647307893627e-09
Ackley-10d,cahotic,DirectedABC,3.9968028886505635e-15
Ackley-10d,cahotic,DirectedABC,9.47999456712978e-10
Ackley-10d,cahotic,DirectedABC,6.29075147529079e-09
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,random,ModifiedABC,2.2737367544323206e-13
Rastrigin-10d,random,ModifiedABC,4.204280146448383
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.9395342602642955
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.49223179419367113
Rastrigin-10d,random,ModifiedABC,6.941864253917629e-05
Rastrigin-10d,random,ModifiedABC,0.7342235548704252
Rastrigin-10d,random,ModifiedABC,0.012692170815455484
Rastrigin-10d,random,ModifiedABC,2.497166823900443e-05
Rastrigin-10d,random,ModifiedABC,0.12583756122400303
Rastrigin-10d,random,ModifiedABC,0.5185540192605629
Rastrigin-10d,random,ModifiedABC,0.00047175157203582785
Rastrigin-10d,random,ModifiedABC,1.0692247087717988e-10
Rastrigin-10d,random,ModifiedABC,0.0013320300872692314
Rastrigin-10d,cahotic,ModifiedABC,2.0207875436994982e-05
Rastrigin-10d,cahotic,ModifiedABC,2.9727098054291474
Rastrigin-10d,cahotic,ModifiedABC,2.040940363201571e-05
Rastrigin-10d,cahotic,ModifiedABC,2.6061715779442096
Rastrigin-10d,cahotic,ModifiedABC,5.684341886080802e-14
Rastrigin-10d,cahotic,ModifiedABC,5.115907697472721e-13
Rastrigin-10d,cahotic,ModifiedABC,1.8973897145531566
Rastrigin-10d,cahotic,ModifiedABC,2.5529313176808444
Rastrigin-10d,cahotic,ModifiedABC,3.007794276754794e-06
Rastrigin-10d,cahotic,ModifiedABC,2.227419226033618
Rastrigin-10d,cahotic,ModifiedABC,0.0
Rastrigin-10d,cahotic,ModifiedABC,0.281586952407622
Rastrigin-10d,cahotic,ModifiedABC,2.8510878036658482
Rastrigin-10d,cahotic,ModifiedABC,8.921929861571698e-09
Rastrigin-10d,cahotic,ModifiedABC,2.3594228600922804
Rastrigin-10d,random,ABC/best/1,1.1122551768494304e-09
Rastrigin-10d,random,ABC/best/1,1.1125578680548642e-08
Rastrigin-10d,random,ABC/best/1,1.7183765521622263e-10
Rastrigin-10d,random,ABC/best/1,8.154472652677214e-10
Rastrigin-10d,random,ABC/best/1,7.34516447664646e-10
Rastrigin-10d,random,ABC/best/1,1.4821608829151955e-08
Rastrigin-10d,random,ABC/best/1,4.358810201665619e-09
Rastrigin-10d,random,ABC/best/1,1.5144365761443623e-09
Rastrigin-10d,random,ABC/best/1,5.883009634999325e-10
Rastrigin-10d,random,ABC/best/1,4.334452796683763e-09
Rastrigin-10d,random,ABC/best/1,9.794433708520955e-09
Rastrigin-10d,random,ABC/best/1,2.909901297698525e-08
Rastrigin-10d,random,ABC/best/1,3.5919498486691737e-08
Rastrigin-10d,random,ABC/best/1,3.262093173361791e-08
Rastrigin-10d,random,ABC/best/1,1.2505552149377763e-11
Rastrigin-10d,cahotic,ABC/best/1,2.393852582827094e-08
Rastrigin-10d,cahotic,ABC/best/1,1.1659921028694953e-08
Rastrigin-10d,cahotic,ABC/best/1,4.653941232390935e-09
Rastrigin-10d,cahotic,ABC/best/1,1.0624191304486885e-08
Rastrigin-10d,cahotic,ABC/best/1,0.9949590818295633
Rastrigin-10d,cahotic,ABC/best/1,7.992298378667329e-09
Rastrigin-10d,cahotic,ABC/best/1,3.189938979630824e-09
Rastrigin-10d,cahotic,ABC/best/1,3.961517336392717e-09
Rastrigin-10d,cahotic,ABC/best/1,3.4112304092559498e-09
Rastrigin-10d,cahotic,ABC/best/1,4.179597112852207e-09
Rastrigin-10d,cahotic,ABC/best/1,7.353554565270315e-08
Rastrigin-10d,cahotic,ABC/best/1,1.5463967883988516e-09
Rastrigin-10d,cahotic,ABC/best/1,1.3094961559545482e-08
Rastrigin-10d,cahotic,ABC/best/1,6.106145633566484e-08
Rastrigin-10d,cahotic,ABC/best/1,2.7981172934232745e-10
Rastrigin-10d,random,ABC/best/2,4.0372498233409715e-08
Rastrigin-10d,random,ABC/best/2,4.0921179333963664e-08
Rastrigin-10d,random,ABC/best/2,2.98105362617207e-09
Rastrigin-10d,random,ABC/best/2,5.115123258292442e-08
Rastrigin-10d,random,ABC/best/2,1.2139850014136755e-08
Rastrigin-10d,random,ABC/best/2,3.35265610829083e-08
Rastrigin-10d,random,ABC/best/2,1.809574712297035e-08
Rastrigin-10d,random,ABC/best/2,2.5849686835499597e-09
Rastrigin-10d,random,ABC/best/2,2.9503013365683728e-09
Rastrigin-10d,random,ABC/best/2,1.4940596315682342e-08
Rastrigin-10d,random,ABC/best/2,6.825899845352978e-10
Rastrigin-10d,random,ABC/best/2,3.055689035136311e-09
Rastrigin-10d,random,ABC/best/2,7.627917852914834e-09
Rastrigin-10d,random,ABC/best/2,9.770204201231536e-09
Rastrigin-10d,random,ABC/best/2,6.853895229141926e-10
Rastrigin-10d,cahotic,ABC/best/2,2.0174667270111968e-08
